date,hospital_id,blood_group,units_used,emergency_units_used,scheduled_surgery_units,trauma_units,day_of_week,month,season,festival_flag,disease_spike_flag
2025-12-26,HOSP_022,B_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_022,AB_POS,3,0,0,3,Friday,12,Winter,0,0
2025-12-26,HOSP_022,AB_NEG,1,0,0,1,Friday,12,Winter,0,0
2025-12-26,HOSP_022,O_POS,26,1,6,19,Friday,12,Winter,0,0
2025-12-26,HOSP_022,O_NEG,1,0,1,0,Friday,12,Winter,0,0
2025-12-26,HOSP_023,A_POS,16,2,10,4,Friday,12,Winter,0,0
2025-12-26,HOSP_023,A_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_023,B_POS,4,1,1,2,Friday,12,Winter,0,0
2025-12-26,HOSP_023,B_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_023,AB_POS,1,0,1,0,Friday,12,Winter,0,0
2025-12-26,HOSP_023,AB_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_023,O_POS,19,1,9,9,Friday,12,Winter,0,0
2025-12-26,HOSP_023,O_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_024,A_POS,8,2,5,1,Friday,12,Winter,0,0
2025-12-26,HOSP_024,A_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_024,B_POS,2,0,2,0,Friday,12,Winter,0,0
2025-12-26,HOSP_024,B_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_024,AB_POS,1,0,1,0,Friday,12,Winter,0,0
2025-12-26,HOSP_024,AB_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_024,O_POS,11,2,3,6,Friday,12,Winter,0,0
2025-12-26,HOSP_024,O_NEG,2,0,2,0,Friday,12,Winter,0,0
2025-12-26,HOSP_025,A_POS,10,2,5,3,Friday,12,Winter,0,0
2025-12-26,HOSP_025,A_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_025,B_POS,6,3,2,1,Friday,12,Winter,0,0
2025-12-26,HOSP_025,B_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_025,AB_POS,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_025,AB_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_025,O_POS,12,1,3,8,Friday,12,Winter,0,0
2025-12-26,HOSP_025,O_NEG,1,0,0,1,Friday,12,Winter,0,0
2025-12-26,HOSP_026,A_POS,14,4,6,4,Friday,12,Winter,0,0
2025-12-26,HOSP_026,A_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_026,B_POS,12,3,4,5,Friday,12,Winter,0,0
2025-12-26,HOSP_026,B_NEG,1,0,0,1,Friday,12,Winter,0,0
2025-12-26,HOSP_026,AB_POS,2,0,1,1,Friday,12,Winter,0,0
2025-12-26,HOSP_026,AB_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_026,O_POS,25,2,17,6,Friday,12,Winter,0,0
2025-12-26,HOSP_026,O_NEG,2,1,0,1,Friday,12,Winter,0,0
2025-12-26,HOSP_027,A_POS,18,2,8,8,Friday,12,Winter,0,0
2025-12-26,HOSP_027,A_NEG,2,0,0,2,Friday,12,Winter,0,0
2025-12-26,HOSP_027,B_POS,21,9,8,4,Friday,12,Winter,0,0
2025-12-26,HOSP_027,B_NEG,1,0,1,0,Friday,12,Winter,0,0
2025-12-26,HOSP_027,AB_POS,4,1,0,3,Friday,12,Winter,0,0
2025-12-26,HOSP_027,AB_NEG,1,1,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_027,O_POS,22,2,11,9,Friday,12,Winter,0,0
2025-12-26,HOSP_027,O_NEG,2,0,0,2,Friday,12,Winter,0,0
2025-12-26,HOSP_028,A_POS,6,0,3,3,Friday,12,Winter,0,0
2025-12-26,HOSP_028,A_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_028,B_POS,11,4,1,6,Friday,12,Winter,0,0
2025-12-26,HOSP_028,B_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_028,AB_POS,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_028,AB_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_028,O_POS,10,1,4,5,Friday,12,Winter,0,0
2025-12-26,HOSP_028,O_NEG,2,1,0,1,Friday,12,Winter,0,0
2025-12-26,HOSP_029,A_POS,5,1,3,1,Friday,12,Winter,0,0
2025-12-26,HOSP_029,A_NEG,1,0,1,0,Friday,12,Winter,0,0
2025-12-26,HOSP_029,B_POS,6,1,4,1,Friday,12,Winter,0,0
2025-12-26,HOSP_029,B_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_029,AB_POS,1,0,1,0,Friday,12,Winter,0,0
2025-12-26,HOSP_029,AB_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_029,O_POS,7,3,2,2,Friday,12,Winter,0,0
2025-12-26,HOSP_029,O_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_030,A_POS,27,3,9,15,Friday,12,Winter,0,0
2025-12-26,HOSP_030,A_NEG,3,0,1,2,Friday,12,Winter,0,0
2025-12-26,HOSP_030,B_POS,20,1,5,14,Friday,12,Winter,0,0
2025-12-26,HOSP_030,B_NEG,1,0,0,1,Friday,12,Winter,0,0
2025-12-26,HOSP_030,AB_POS,3,0,1,2,Friday,12,Winter,0,0
2025-12-26,HOSP_030,AB_NEG,0,0,0,0,Friday,12,Winter,0,0
2025-12-26,HOSP_030,O_POS,32,8,5,19,Friday,12,Winter,0,0
2025-12-26,HOSP_030,O_NEG,4,0,2,2,Friday,12,Winter,0,0
2025-12-27,HOSP_001,A_POS,3,0,1,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_001,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_001,B_POS,6,1,2,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_001,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_001,AB_POS,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_001,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_001,O_POS,6,1,2,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_001,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_002,A_POS,4,2,0,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_002,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_002,B_POS,1,1,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_002,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_002,AB_POS,2,1,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_002,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_002,O_POS,3,0,2,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_002,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_003,A_POS,11,4,1,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_003,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_003,B_POS,6,3,1,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_003,B_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_003,AB_POS,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_003,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_003,O_POS,14,2,6,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_003,O_NEG,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_004,A_POS,5,1,2,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_004,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_004,B_POS,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_004,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_004,AB_POS,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_004,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_004,O_POS,2,1,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_004,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_005,A_POS,12,4,2,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_005,A_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_005,B_POS,11,2,3,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_005,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_005,AB_POS,2,1,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_005,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_005,O_POS,21,3,9,9,Saturday,12,Winter,0,0
2025-12-27,HOSP_005,O_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_006,A_POS,13,4,7,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_006,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_006,B_POS,13,4,7,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_006,B_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_006,AB_POS,2,0,0,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_006,AB_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_006,O_POS,21,4,8,9,Saturday,12,Winter,0,0
2025-12-27,HOSP_006,O_NEG,3,1,2,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_007,A_POS,5,1,2,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_007,A_NEG,2,0,0,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_007,B_POS,12,2,2,8,Saturday,12,Winter,0,0
2025-12-27,HOSP_007,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_007,AB_POS,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_007,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_007,O_POS,9,1,1,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_007,O_NEG,2,1,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_008,A_POS,7,0,4,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_008,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_008,B_POS,8,4,3,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_008,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_008,AB_POS,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_008,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_008,O_POS,16,2,4,10,Saturday,12,Winter,0,0
2025-12-27,HOSP_008,O_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_009,A_POS,7,1,3,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_009,A_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_009,B_POS,9,1,2,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_009,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_009,AB_POS,1,1,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_009,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_009,O_POS,22,5,3,14,Saturday,12,Winter,0,0
2025-12-27,HOSP_009,O_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_010,A_POS,5,0,2,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_010,A_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_010,B_POS,6,0,2,4,Saturday,12,Winter,0,0
2025-12-27,HOSP_010,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_010,AB_POS,1,1,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_010,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_010,O_POS,9,3,2,4,Saturday,12,Winter,0,0
2025-12-27,HOSP_010,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_011,A_POS,19,1,1,17,Saturday,12,Winter,0,0
2025-12-27,HOSP_011,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_011,B_POS,13,1,2,10,Saturday,12,Winter,0,0
2025-12-27,HOSP_011,B_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_011,AB_POS,3,1,0,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_011,AB_NEG,1,1,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_011,O_POS,20,3,4,13,Saturday,12,Winter,0,0
2025-12-27,HOSP_011,O_NEG,2,0,0,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_012,A_POS,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_012,A_NEG,1,1,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_012,B_POS,2,1,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_012,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_012,AB_POS,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_012,AB_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_012,O_POS,5,2,3,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_012,O_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_013,A_POS,7,2,2,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_013,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_013,B_POS,5,1,1,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_013,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_013,AB_POS,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_013,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_013,O_POS,3,1,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_013,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_014,A_POS,17,2,8,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_014,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_014,B_POS,15,2,3,10,Saturday,12,Winter,0,0
2025-12-27,HOSP_014,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_014,AB_POS,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_014,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_014,O_POS,12,0,5,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_014,O_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_015,A_POS,7,3,1,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_015,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_015,B_POS,9,4,3,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_015,B_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_015,AB_POS,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_015,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_015,O_POS,11,2,6,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_015,O_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_016,A_POS,18,2,9,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_016,A_NEG,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_016,B_POS,11,1,4,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_016,B_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_016,AB_POS,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_016,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_016,O_POS,15,2,3,10,Saturday,12,Winter,0,0
2025-12-27,HOSP_016,O_NEG,1,1,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_017,A_POS,14,1,3,10,Saturday,12,Winter,0,0
2025-12-27,HOSP_017,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_017,B_POS,11,1,3,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_017,B_NEG,2,1,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_017,AB_POS,4,0,1,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_017,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_017,O_POS,23,5,7,11,Saturday,12,Winter,0,0
2025-12-27,HOSP_017,O_NEG,4,1,0,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_018,A_POS,11,3,4,4,Saturday,12,Winter,0,0
2025-12-27,HOSP_018,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_018,B_POS,11,3,1,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_018,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_018,AB_POS,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_018,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_018,O_POS,10,2,5,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_018,O_NEG,4,1,2,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_019,A_POS,6,0,3,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_019,A_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_019,B_POS,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_019,B_NEG,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_019,AB_POS,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_019,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_019,O_POS,10,2,4,4,Saturday,12,Winter,0,0
2025-12-27,HOSP_019,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_020,A_POS,15,3,6,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_020,A_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_020,B_POS,8,0,3,5,Saturday,12,Winter,0,0
2025-12-27,HOSP_020,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_020,AB_POS,2,2,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_020,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_020,O_POS,10,1,4,5,Saturday,12,Winter,0,0
2025-12-27,HOSP_020,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_021,A_POS,7,0,3,4,Saturday,12,Winter,0,0
2025-12-27,HOSP_021,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_021,B_POS,3,0,0,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_021,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_021,AB_POS,2,1,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_021,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_021,O_POS,10,5,2,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_021,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_022,A_POS,26,5,2,19,Saturday,12,Winter,0,0
2025-12-27,HOSP_022,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_022,B_POS,13,2,3,8,Saturday,12,Winter,0,0
2025-12-27,HOSP_022,B_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_022,AB_POS,3,0,1,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_022,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_022,O_POS,25,2,3,20,Saturday,12,Winter,0,0
2025-12-27,HOSP_022,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_023,A_POS,9,0,3,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_023,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_023,B_POS,13,3,4,6,Saturday,12,Winter,0,0
2025-12-27,HOSP_023,B_NEG,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_023,AB_POS,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_023,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_023,O_POS,9,3,1,5,Saturday,12,Winter,0,0
2025-12-27,HOSP_023,O_NEG,2,1,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_024,A_POS,4,0,2,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_024,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_024,B_POS,5,2,1,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_024,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_024,AB_POS,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_024,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_024,O_POS,8,2,4,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_024,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_025,A_POS,4,0,1,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_025,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_025,B_POS,2,1,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_025,B_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_025,AB_POS,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_025,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_025,O_POS,5,0,1,4,Saturday,12,Winter,0,0
2025-12-27,HOSP_025,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_026,A_POS,6,2,2,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_026,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_026,B_POS,12,2,3,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_026,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_026,AB_POS,5,3,2,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_026,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_026,O_POS,16,6,5,5,Saturday,12,Winter,0,0
2025-12-27,HOSP_026,O_NEG,3,1,0,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_027,A_POS,16,4,5,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_027,A_NEG,2,0,0,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_027,B_POS,10,0,6,4,Saturday,12,Winter,0,0
2025-12-27,HOSP_027,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_027,AB_POS,3,1,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_027,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_027,O_POS,17,3,5,9,Saturday,12,Winter,0,0
2025-12-27,HOSP_027,O_NEG,1,0,1,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_028,A_POS,5,3,0,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_028,A_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_028,B_POS,4,1,3,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_028,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_028,AB_POS,1,1,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_028,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_028,O_POS,11,1,3,7,Saturday,12,Winter,0,0
2025-12-27,HOSP_028,O_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_029,A_POS,4,1,1,2,Saturday,12,Winter,0,0
2025-12-27,HOSP_029,A_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_029,B_POS,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_029,B_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_029,AB_POS,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_029,AB_NEG,1,1,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_029,O_POS,10,3,4,3,Saturday,12,Winter,0,0
2025-12-27,HOSP_029,O_NEG,1,0,0,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_030,A_POS,25,5,0,20,Saturday,12,Winter,0,0
2025-12-27,HOSP_030,A_NEG,2,0,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_030,B_POS,31,10,5,16,Saturday,12,Winter,0,0
2025-12-27,HOSP_030,B_NEG,3,1,2,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_030,AB_POS,4,2,1,1,Saturday,12,Winter,0,0
2025-12-27,HOSP_030,AB_NEG,0,0,0,0,Saturday,12,Winter,0,0
2025-12-27,HOSP_030,O_POS,32,3,4,25,Saturday,12,Winter,0,0
2025-12-27,HOSP_030,O_NEG,3,1,1,1,Saturday,12,Winter,0,0
2025-12-28,HOSP_001,A_POS,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_001,A_NEG,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_001,B_POS,1,1,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_001,B_NEG,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_001,AB_POS,1,0,0,1,Sunday,12,Winter,0,0
2025-12-28,HOSP_001,AB_NEG,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_001,O_POS,8,1,4,3,Sunday,12,Winter,0,0
2025-12-28,HOSP_001,O_NEG,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_002,A_POS,4,2,2,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_002,A_NEG,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_002,B_POS,2,0,1,1,Sunday,12,Winter,0,0
2025-12-28,HOSP_002,B_NEG,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_002,AB_POS,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_002,AB_NEG,0,0,0,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_002,O_POS,4,1,2,1,Sunday,12,Winter,0,0
2025-12-28,HOSP_002,O_NEG,1,0,1,0,Sunday,12,Winter,0,0
2025-12-28,HOSP_003,A_POS,13,4,1,8,Sunday,12,Winter,0,0
2025-12-28,HOSP_003,A_NEG,2,0,0,2,Sunday,12,Winter,0,0
